symbol,company_name,exchange,sector,market_cap
DNMX,Dynamix Corporation III Class A Ordinary Shares,NASDAQ,Finance,0
DNTH,Dianthus Therapeutics Inc. Common Stock,NASDAQ,Health Care,4864453201
DNUT,Krispy Kreme Inc. Common Stock,NASDAQ,Consumer Staples,642972204
DOCU,DocuSign Inc. Common Stock,NASDAQ,Technology,9493575996
DOGZ,Dogness (International) Corporation Class A Common Stock,NASDAQ,Consumer Discretionary,17267683
DOMH,Dominari Holdings Inc. Common Stock,NASDAQ,Health Care,71233410
DOMO,Domo Inc. Class B Common Stock,NASDAQ,Technology,175619488
DOO,BRP Inc. Common Subordinate Voting Shares,NASDAQ,Consumer Discretionary,3913542371
DORM,Dorman Products Inc. Common Stock,NASDAQ,Consumer Discretionary,3344411121
DOX,Amdocs Limited Ordinary Shares,NASDAQ,Technology,7049104897
DOYU,DouYu International Holdings Limited ADS,NASDAQ,Technology,147574621
DPRO,Draganfly Inc. Common Shares,NASDAQ,Industrials,175661212
DPZ,Domino's Pizza Inc Common Stock,NASDAQ,Consumer Discretionary,10990387085
DRCT,Direct Digital Holdings Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,3152177
DRDB,Roman DBDR Acquisition Corp. II Ordinary shares,NASDAQ,,0
DRH,Diamondrock Hospitality Company Common Stock,NASDAQ,Real Estate,2091938746
DRIO,DarioHealth Corp. Common Stock,NASDAQ,Health Care,54388025
DRMA,Dermata Therapeutics Inc. Common Stock,NASDAQ,Health Care,5228786
DRMAW,Dermata Therapeutics Inc. Warrant,NASDAQ,Health Care,63550
DRS,Leonardo DRS Inc. Common Stock,NASDAQ,Industrials,10639795440
DRTS,Alpha Tau Medical Ltd. Ordinary Shares,NASDAQ,Health Care,662713320
DRTSW,Alpha Tau Medical Ltd. Warrant,NASDAQ,Health Care,95050516
DRUG,Bright Minds Biosciences Inc. Common Stock,NASDAQ,Health Care,814879025
DRVN,Driven Brands Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,2244800076
DSAC,Daedalus Special Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
DSACU,Daedalus Special Acquisition Corp. Unit,NASDAQ,Finance,0
DSGN,Design Therapeutics Inc. Common Stock,NASDAQ,Health Care,822558348
DSGR,Distribution Solutions Group Inc. Common Stock,NASDAQ,Consumer Discretionary,1256970440
DSGX,Descartes Systems Group Inc. (The) Common Stock,NASDAQ,Technology,6341710880
DSP,Viant Technology Inc. Class A Common Stock,NASDAQ,Technology,735325908
DSWL,Deswell Industries Inc. Common Shares,NASDAQ,Industrials,53223698
DSY,Big Tree Cloud Holdings Limited Class A Ordinary Shares,NASDAQ,Consumer Discretionary,10340073
DSYWW,Big Tree Cloud Holdings Limited Warrants,NASDAQ,Consumer Discretionary,92662
DTCX,Datacentrex Inc. Common Stock,NASDAQ,Technology,79658487
DTI,Drilling Tools International Corporation Common Stock,NASDAQ,Consumer Discretionary,120695732
DTIL,Precision BioSciences Inc. Common Stock,NASDAQ,Health Care,196878408
DTSQ,DT Cloud Star Acquisition Corporation Ordinary Shares,NASDAQ,,0
DTSQU,DT Cloud Star Acquisition Corporation Units,NASDAQ,,0
DTSS,Datasea Intelligent Technology Ltd. Class A Ordinary Shares,NASDAQ,Technology,9598844
DTST,Data Storage Corporation Common Stock,NASDAQ,Technology,8646881
DTSTW,Data Storage Corporation Warrant,NASDAQ,Technology,112691
DUO,Fangdd Network Group Ltd. Class A Ordinary Shares,NASDAQ,Finance,5924670
DUOL,Duolingo Inc. Class A Common Stock,NASDAQ,Technology,5156782836
DUOT,Duos Technologies Group Inc. Common Stock,NASDAQ,Technology,266004130
DVLT,Datavault AI Inc. Common Stock,NASDAQ,Technology,391143128
DWSN,Dawson Geophysical Company Common Stock,NASDAQ,Energy,112411281
DWTX,Dogwood Therapeutics Inc. Common Stock,NASDAQ,Health Care,47096190
DXCM,DexCom Inc. Common Stock,NASDAQ,Health Care,23167813539
DXLG,Destination XL Group Inc. Common Stock,NASDAQ,Consumer Discretionary,34437444
DXPE,DXP Enterprises Inc. Common Stock,NASDAQ,Industrials,2669239461
DXR,Daxor Corporation Common Stock,NASDAQ,Health Care,50991037
DXST,Decent Holding Inc Class A Ordinary Shares,NASDAQ,Industrials,3303487
DYAI,Dyadic International Inc. Common Stock,NASDAQ,Health Care,27365466
DYN,Dyne Therapeutics Inc. Common Stock,NASDAQ,Health Care,2926037363
DYNC,Dynamix Corporation Class A Ordinary Shares,NASDAQ,,0
DYNCU,Dynamix Corporation Unit,NASDAQ,,0
DYNCW,Dynamix Corporation Warrant,NASDAQ,,0
DYOR,Insight Digital Partners II Class A Ordinary Shares,NASDAQ,Finance,0
DYORU,Insight Digital Partners II Units,NASDAQ,Finance,0
EA,Electronic Arts Inc. Common Stock,NASDAQ,Consumer Discretionary,50506204358
EBAY,eBay Inc. Common Stock,NASDAQ,Real Estate,48653072419
EBC,Eastern Bankshares Inc. Common Stock,NASDAQ,Finance,4658270964
EBMT,Eagle Bancorp Montana Inc. Common Stock,NASDAQ,Finance,178186691
EBON,Ebang International Holdings Inc. Class A Ordinary Shares,NASDAQ,Technology,15738171
ECBK,ECB Bancorp Inc. Common Stock,NASDAQ,Finance,158612623
ECOR,electroCore Inc. Common Stock,NASDAQ,Health Care,53998167
ECPG,Encore Capital Group Inc Common Stock,NASDAQ,Finance,1786245947
ECX,ECARX Holdings Inc. Class A Ordinary shares,NASDAQ,Technology,426787182
ECXWW,ECARX Holdings Inc. Warrants,NASDAQ,Technology,19052999
EDAP,EDAP TMS S.A. American Depositary Shares,NASDAQ,Health Care,125189833
EDBL,Edible Garden AG Incorporated Common Stock,NASDAQ,Consumer Staples,412104
EDBLW,Edible Garden AG Incorporated Warrant,NASDAQ,Consumer Staples,72187
EDHL,Everbright Digital Holding Limited Ordinary Shares,NASDAQ,Consumer Discretionary,3890694
EDIT,Editas Medicine Inc. Common Stock,NASDAQ,Health Care,293717814
EDRY,EuroDry Ltd. Common Shares ,NASDAQ,Consumer Discretionary,56394572
EDSA,Edesa Biotech Inc. Common Shares,NASDAQ,Health Care,134488874
EDTK,Skillful Craftsman Education Technology Limited Ordinary Share,NASDAQ,Real Estate,15929451
EDUC,Educational Development Corporation Common Stock,NASDAQ,Consumer Discretionary,12426591
EEFT,Euronet Worldwide Inc. Common Stock,NASDAQ,Finance,2751783218
EEIQ,EpicQuest Education Group International Limited Common Stock,NASDAQ,Real Estate,4823102
EFOI,Energy Focus Inc. Common Stock,NASDAQ,Consumer Discretionary,23322702
EFSC,Enterprise Financial Services Corporation Common Stock,NASDAQ,Finance,2126366987
EFSCP,Enterprise Financial Services Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 5% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,NASDAQ,Finance,739399119
EFSI,Eagle Financial Services Inc Common Stock,NASDAQ,Finance,193384194
EGAN,eGain Corporation Common Stock,NASDAQ,Technology,215802547
EGBN,Eagle Bancorp Inc. Common Stock,NASDAQ,Finance,780340588
EH,EHang Holdings Limited ADS,NASDAQ,Industrials,730646309
EHGO,Eshallgo Inc. Class A Ordinary Shares,NASDAQ,Consumer Discretionary,4106250
EHLD,Euroholdings Ltd. Common Stock ,NASDAQ,Consumer Discretionary,23377905
EHTH,eHealth Inc. Common Stock,NASDAQ,Finance,59597226
EIKN,Eikon Therapeutics Inc. Common Stock,NASDAQ,Health Care,556002960
EJH,E-Home Household Service Holdings Limited Ordinary Shares,NASDAQ,Consumer Discretionary,5024242
ELAB,PMGC Holdings Inc. Common Stock,NASDAQ,Health Care,9758226
ELBM,Electra Battery Materials Corporation Common Stock,NASDAQ,Miscellaneous,62481596
ELDN,Eledon Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,291769971
ELE,Elemental Royalty Corporation Common Stock,NASDAQ,Basic Materials,1097607984
ELMT,The Elmet Group Co. Common Stock,NASDAQ,Industrials,447610888
ELOG,Eastern International Ltd. Ordinary Shares,NASDAQ,Industrials,10803283
ELPW,Elong Power Holding Limited Class A Ordinary Shares,NASDAQ,Miscellaneous,10462138
ELSE,Electro-Sensors Inc. Common Stock,NASDAQ,Industrials,27023036
ELTK,Eltek Ltd. Ordinary Shares,NASDAQ,Technology,56648142
ELTX,Elicio Therapeutics Inc. Common Stock,NASDAQ,Health Care,198125717
ELUT,Elutia Inc. Class A Common Stock,NASDAQ,Health Care,44650318
ELVA,Electrovaya Inc. Common Shares,NASDAQ,,453607683
ELVN,Enliven Therapeutics Inc. Common Stock,NASDAQ,Health Care,2533618545
ELVR,Elevra Lithium Limited American Depository Shares,NASDAQ,Industrials,1559790675
ELWT,Elauwit Connection Inc. Common Stock,NASDAQ,Consumer Discretionary,47397739
EMAT,Evolution Metals & Technologies Corp. Common Stock,NASDAQ,,0
EMBC,Embecta Corp. Common Stock,NASDAQ,Health Care,547783650
EMIS,Emmis Acquisition Corp. Class A Ordinary Shares,NASDAQ,Health Care,0
EMISR,Emmis Acquisition Corp. Rights,NASDAQ,,0
EML,Eastern Company (The) Common Stock,NASDAQ,Consumer Discretionary,133585311
EMPD,Empery Digital Inc. Common stock,NASDAQ,,0
ENGN,enGene Therapeutics Inc. Common Stock,NASDAQ,Health Care,509789836
ENGNW,enGene Therapeutics Inc. Warrants,NASDAQ,Health Care,143357457
ENGS,Energys Group Limited Ordinary Shares,NASDAQ,Industrials,37191565
ENLT,Enlight Renewable Energy Ltd. Ordinary Shares,NASDAQ,Utilities,12382632528
ENLV,Enlivex Ltd. Ordinary Shares,NASDAQ,Health Care,205421723
ENPH,Enphase Energy Inc. Common Stock,NASDAQ,Technology,4288714079
ENSC,Ensysce Biosciences Inc. Common Stock,NASDAQ,Health Care,3868851
ENSG,The Ensign Group Inc. Common Stock,NASDAQ,Health Care,10638816162
ENTA,Enanta Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,421941262
ENTG,Entegris Inc. Common Stock,NASDAQ,Industrials,21191400000
ENTX,Entera Bio Ltd. Ordinary Shares,NASDAQ,Health Care,51750685
ENVB,Enveric Biosciences Inc. Common Stock,NASDAQ,Health Care,6770674
ENVX,Enovix Corporation Common Stock,NASDAQ,Miscellaneous,1468208599
EOLS,Evolus Inc. Common Stock,NASDAQ,Health Care,367469511
EOSE,Eos Energy Enterprises Inc. Class A Common Stock,NASDAQ,Miscellaneous,2165748573
EPOW,E-Power Inc. Class A Ordinary Shares,NASDAQ,Real Estate,20914886
EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,456353596
EPSM,Epsium Enterprise Limited Class A Ordinary Shares,NASDAQ,Consumer Staples,18141346
EPSN,Epsilon Energy Ltd. Common Share,NASDAQ,Energy,190566287
EQ,Equillium Inc. Common Stock,NASDAQ,Health Care,132775768
EQIX,Equinix Inc. Common Stock REIT,NASDAQ,Real Estate,1.07E+11
EQPT,EquipmentShare.com Inc Class A Common Stock,NASDAQ,Consumer Discretionary,4642135945
ERAS,Erasca Inc. Common Stock,NASDAQ,Health Care,3153194946
ERIC,Ericsson American Depositary Shares,NASDAQ,Technology,39208820678
ERIE,Erie Indemnity Company Class A Common Stock,NASDAQ,Finance,9730262647
ERII,Energy Recovery Inc. Common Stock,NASDAQ,Technology,572020449
ERNA,Ernexa Therapeutics Inc. Common Stock,NASDAQ,Health Care,4361619
ERNAW,Ernexa Therapeutics Inc. Warrants,NASDAQ,,44548
ESCA,Escalade Incorporated Common Stock,NASDAQ,Consumer Discretionary,274858307
ESEA,Euroseas Ltd. Common Stock (Marshall Islands),NASDAQ,Consumer Discretionary,482622260
ESLA,Estrella Immunopharma Inc. Common Stock,NASDAQ,Health Care,65277799
ESLAW,Estrella Immunopharma Inc. Warrant,NASDAQ,Health Care,4266523
ESLT,Elbit Systems Ltd. Ordinary Shares,NASDAQ,Industrials,39894897638
ESOA,Energy Services of America Corporation Common Stock,NASDAQ,Industrials,285702519
ESPR,Esperion Therapeutics Inc. Common Stock,NASDAQ,Health Care,803103213
ESQ,Esquire Financial Holdings Inc. Common Stock,NASDAQ,Finance,912243531
ESTA,Establishment Labs Holdings Inc. Common Shares,NASDAQ,Health Care,2064003173
ETON,Eton Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,825171297
ETOR,eToro Group Ltd. Class A Common Shares,NASDAQ,Finance,3085730017
ETS,Elite Express Holding Inc. Class A Common Stock,NASDAQ,Industrials,9807671
EU,enCore Energy Corp. Common Shares,NASDAQ,Basic Materials,348284133
EUDA,EUDA Health Holdings Limited Ordinary Shares,NASDAQ,Health Care,42628014
EUDAW,EUDA Health Holdings Limited Warrant,NASDAQ,Health Care,99025
EURK,Eureka Acquisition Corp Class A Ordinary Share,NASDAQ,,0
EVAX,Evaxion A/S American Depositary Share,NASDAQ,Health Care,38114783
EVCM,EverCommerce Inc. Common Stock,NASDAQ,Technology,2060515896
EVER,EverQuote Inc. Class A Common Stock,NASDAQ,Technology,516803592
EVGN,Evogene Ltd Ordinary Shares,NASDAQ,Industrials,7440111
EVGO,EVgo Inc. Class A Common Stock,NASDAQ,Technology,680468596
EVGOW,EVgo Inc. Warrants,NASDAQ,Technology,4390120
EVLV,Evolv Technologies Holdings Inc. Class A Common Stock,NASDAQ,Technology,1280598720
EVLVW,Evolv Technologies Holdings Inc. Warrant,NASDAQ,Technology,24984230
EVO,Evotec SE American Depositary Shares,NASDAQ,Health Care,276722226
EVOX,Evolution Global Acquisition Corp Class A Ordinary Shares,NASDAQ,Finance,0
EVOXU,Evolution Global Acquisition Corp Units,NASDAQ,Finance,0
EVOXW,Evolution Global Acquisition Corp Warrants,NASDAQ,Finance,0
EVRG,Evergy Inc. Common Stock,NASDAQ,Utilities,18901722950
EVTV,Envirotech Vehicles Inc. Common Stock,NASDAQ,Consumer Discretionary,22240837
EWBC,East West Bancorp Inc. Common Stock,NASDAQ,Finance,16905915103
EWCZ,European Wax Center Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,316860412
EWTX,Edgewise Therapeutics Inc. Common Stock,NASDAQ,Health Care,3380293867
EXC,Exelon Corporation Common Stock,NASDAQ,Utilities,47690190992
EXE,Expand Energy Corporation Common Stock,NASDAQ,Energy,24107091114
EXEL,Exelixis Inc. Common Stock,NASDAQ,Health Care,11219541046
EXFY,Expensify Inc. Class A Common Stock,NASDAQ,Technology,113145048
EXLS,ExlService Holdings Inc. Common Stock,NASDAQ,Real Estate,4846274571
EXOZ,eXoZymes Inc. Common Stock,NASDAQ,Health Care,84012381
EXPE,Expedia Group Inc. Common Stock,NASDAQ,Consumer Discretionary,29585441981
EXPI,eXp World Holdings Inc. Common Stock,NASDAQ,Finance,1011831850
EXPO,Exponent Inc. Common Stock,NASDAQ,Consumer Discretionary,3158010392
EXTR,Extreme Networks Inc. Common Stock,NASDAQ,Telecommunications,2986971530
EYE,National Vision Holdings Inc. Common Stock,NASDAQ,Health Care,1740468723
EYPT,EyePoint Inc. Common Stock,NASDAQ,Industrials,1160563562
EZGO,EZGO Technologies Ltd. Ordinary Shares,NASDAQ,Consumer Discretionary,25688236
EZPW,EZCORP Inc. Class A Non Voting Common Stock,NASDAQ,Consumer Discretionary,2011946475
EZRA,Reliance Global Group Inc. Common Stock,NASDAQ,Finance,3793663
FA,First Advantage Corporation Common Stock,NASDAQ,Technology,2182674418
FABC,Fabric.AI Inc. Common Stock,NASDAQ,Consumer Discretionary,4280567
FACT,FACT II Acquisition Corp. Class A Ordinary Shares,NASDAQ,,0
FACTU,FACT II Acquisition Corp. Unit,NASDAQ,Finance,0
FACTW,FACT II Acquisition Corp. Warrant,NASDAQ,Finance,0
FAMI,Farmmi Inc. Class A Ordinary Shares,NASDAQ,Consumer Staples,16256355
FANG,Diamondback Energy Inc. Common Stock,NASDAQ,Energy,60113503584
FARM,Farmer Brothers Company Common Stock,NASDAQ,Consumer Staples,27810761
FAST,Fastenal Company Common Stock,NASDAQ,Consumer Discretionary,51523813538
FATE,Fate Therapeutics Inc. Common Stock,NASDAQ,Health Care,209307047
FATN,FatPipe Inc. Common Stock,NASDAQ,Technology,43305095
FBGL,FBS Global Limited Ordinary Shares,NASDAQ,Consumer Discretionary,8108225
FBIO,Fortress Biotech Inc. Common Stock,NASDAQ,Health Care,79061391
FBIOP,Fortress Biotech Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock,NASDAQ,Health Care,467724534
FBIZ,First Business Financial Services Inc. Common Stock,NASDAQ,Finance,464434700
FBLA,FB Bancorp Inc. Common Stock,NASDAQ,Finance,247190433
FBLG,FibroBiologics Inc. Common Stock,NASDAQ,Health Care,7188303
FBNC,First Bancorp Common Stock,NASDAQ,Finance,2375575615
FBRX,Forte Biosciences Inc. Common Stock,NASDAQ,Health Care,583851073
FBYD,Falcon's Beyond Global Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,1645863028
FBYDW,Falcon's Beyond Global Inc. Warrants,NASDAQ,Consumer Discretionary,307955218
FCAP,First Capital Inc. Common Stock,NASDAQ,Finance,178316802
FCBC,First Community Bankshares Inc. (VA) Common Stock,NASDAQ,Finance,806301434
FCCO,First Community Corporation Common Stock,NASDAQ,Finance,277861572
FCEL,FuelCell Energy Inc. Common Stock,NASDAQ,Energy,620742080
FCFS,FirstCash Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,9710264537
FCHL,Fitness Champs Holdings Limited Common Stock,NASDAQ,Consumer Discretionary,3853228
FCNCA,First Citizens BancShares Inc. Class A Common Stock,NASDAQ,Finance,23127210113
FCNCN,First Citizens BancShares Inc. Depositary Shares each representing a 1/40th interest in a share of 6.625% Non-Cumulative Perpetual Preferred Stock Series E,NASDAQ,Finance,298194221
FCNCO,First Citizens BancShares Inc. 5.625% Non-Cumulative Perpetual Preferred Stock Series C,NASDAQ,Finance,253583419
FCNCP,First Citizens BancShares Inc. Depositary Shares,NASDAQ,Finance,250033488
FCUV,Focus Universal Inc. Common Stock,NASDAQ,Industrials,1893776
FDBC,Fidelity D & D Bancorp Inc. Common Stock,NASDAQ,Finance,267248293
FDMT,4D Molecular Therapeutics Inc. Common Stock,NASDAQ,Health Care,493473498
FDSB,Fifth District Bancorp Inc. Common Stock,NASDAQ,Finance,80042271
FDUS,Fidus Investment Corporation Common Stock,NASDAQ,Finance,728344245
FEAM,5E Advanced Materials Inc. Common Stock,NASDAQ,Industrials,70155082
FEBO,Fenbo Holdings Limited Class A Ordinary Shares,NASDAQ,Consumer Discretionary,12832500
FEED,ENvue Medical Inc. Common Stock,NASDAQ,Health Care,4219035
FEIM,Frequency Electronics Inc. Common Stock,NASDAQ,Industrials,521031615
FELE,Franklin Electric Co. Inc. Common Stock,NASDAQ,Consumer Discretionary,4369180922
FEMY,Femasys Inc. Common Stock,NASDAQ,Health Care,22459296
FENC,Fennec Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,230839827
FER,Ferrovial N.V. Ordinary Shares,NASDAQ,Industrials,48815208473
FERA,Fifth Era Acquisition Corp I Class A Ordinary Shares,NASDAQ,,0
FERAR,Fifth Era Acquisition Corp I Rights,NASDAQ,,0
FFAI,Faraday Future Intelligent Electric Inc. Class A Common Stock,NASDAQ,Industrials,122470365
FFAIW,Faraday Future Intelligent Electric Inc. Warrant,NASDAQ,Industrials,4762736
FFBC,First Financial Bancorp. Common Stock,NASDAQ,Finance,3148716692
FFIC,Flushing Financial Corporation Common Stock,NASDAQ,Finance,529601074
FFIN,First Financial Bankshares Inc. Common Stock,NASDAQ,Finance,4553237258
FFIV,F5 Inc. Common Stock,NASDAQ,Telecommunications,18647403741
FGBI,First Guaranty Bancshares Inc. Common Stock,NASDAQ,Finance,142140897
FGBIP,First Guaranty Bancshares Inc. 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock,NASDAQ,Finance,304813257
FGI,FGI Industries Ltd. Ordinary Shares,NASDAQ,Industrials,14194756
FGII,FG Imperii Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
FGIIU,FG Imperii Acquisition Corp. Units,NASDAQ,Finance,0
FGIWW,FGI Industries Ltd. Warrant,NASDAQ,Industrials,119687
FGL,Founder Group Limited Class A Ordinary Shares,NASDAQ,Consumer Discretionary,2274139
FGMC,FG Merger II Corp. Common stock,NASDAQ,,104144848
FGMCR,FG Merger II Corp. Rights,NASDAQ,,0
FGNX,FG Nexus Inc. Common Stock ,NASDAQ,Finance,39442450
FGNXP,FG Nexus Inc. 8.00% Cumulative Preferred Stock,NASDAQ,Finance,164234706
FHB,First Hawaiian Inc. Common Stock,NASDAQ,Finance,3337147763
FHTX,Foghorn Therapeutics Inc. Common Stock,NASDAQ,Health Care,274781155
FIBK,First Interstate BancSystem Inc. Common Stock (DE),NASDAQ,Finance,3412092503
FIEE,FiEE Inc Common Stock,NASDAQ,Utilities,57800470
FIGR,Figure Technology Solutions Inc. Class A Common Stock,NASDAQ,Finance,7912800511
FIGX,FIGX Capital Acquisition Corp. Class A Ordinary Share,NASDAQ,,0
FIGXU,FIGX Capital Acquisition Corp. Units,NASDAQ,Finance,0
FINW,FinWise Bancorp Common Stock,NASDAQ,Finance,191336304
FIP,FTAI Infrastructure Inc. Common Stock ,NASDAQ,Energy,626266842
FISI,Financial Institutions Inc. Common Stock,NASDAQ,Finance,667707602
FISV,Fiserv Inc. Common Stock,NASDAQ,Real Estate,33477665871
FITB,Fifth Third Bancorp Common Stock,NASDAQ,Finance,44734836801
